207.115997 100.024002
338.214996 100.070999
41.011002 100.109001
563.406982 100.250000
521.395996 100.446999
250.929001 100.532997
520.513977 100.547997
535.630005 100.556000
333.786011 100.688004
61.004002 100.904999
361.338989 101.003998
191.531998 101.036003
362.946991 101.043999
556.010986 101.082001
219.018005 101.085999
555.710999 101.101997
357.872986 101.125000
415.187988 101.155998
202.490005 101.352997
553.903015 101.418999
340.174011 101.435997
415.609009 101.439003
40.594002 101.440002
507.358002 101.525002
72.195999 101.547997
417.811005 101.587997
190.147995 101.681999
421.036987 101.713997
621.583008 101.737000
394.609985 101.748001
361.687012 101.757004
201.750000 101.764999
566.005005 101.848999
66.061996 101.872002
88.434998 101.938004
67.234001 101.952003
512.106018 101.989998
395.959015 102.011002
328.947998 102.016998
384.100006 102.047997
399.687012 102.122002
567.150024 102.166000
423.216003 102.212997
211.757996 102.231003
328.199005 102.240997
558.403992 102.258003
21.705999 102.431999
395.915985 102.454002
559.854004 102.476997
68.601997 102.491997
405.985992 102.513000
556.515015 102.584999
538.719971 102.597000
353.181000 102.624001
67.023003 102.627998
332.214996 102.668999
566.681030 102.698997
395.977997 102.707001
399.583008 102.722000
69.782997 102.732002
610.692993 102.775002
247.212997 102.829002
402.441010 102.942001
347.247009 103.042000
550.854004 103.124001
206.082001 103.218002
226.957001 103.247002
543.536011 103.255997
523.994019 103.265999
93.832001 103.416000
389.102997 103.447998
200.906998 103.508003
68.357002 103.528999
350.669006 103.680000
527.258972 103.745003
349.690002 103.777000
413.980011 103.796997
354.312988 103.833000
339.829010 103.879997
192.809006 103.899002
558.513977 103.906998
516.693970 103.933998
119.533997 103.958000
276.653992 103.971001
512.629028 103.989998
225.132004 104.026001
364.454010 104.084000
403.311005 104.115997
401.798004 104.116997
557.656982 104.116997
535.390015 104.135002
40.646000 104.183998
389.433014 104.219002
454.023987 104.246002
334.816010 104.277000
534.010010 104.303001
76.227997 104.349998
43.340000 104.359001
606.765015 104.377998
70.821999 104.470001
338.617004 104.527000
339.687012 104.543999
198.522995 104.621002
534.471985 104.626999
572.427979 104.675003
227.205994 104.697998
77.896004 104.697998
248.994003 104.727997
558.848999 104.745003
547.645996 104.762001
513.159973 104.790001
409.174988 104.792999
364.266998 104.801003
503.161987 104.906998
183.251007 104.947998
542.120972 104.974998
527.729004 104.994003
419.561005 105.001999
87.149002 105.044998
398.428986 105.096001
538.783997 105.197998
330.687988 105.209000
196.304993 105.212997
573.106995 105.219002
412.819000 105.233002
353.815002 105.244003
351.625000 105.249001
533.299011 105.304001
346.195007 105.306999
539.820984 105.385002
401.515015 105.445999
215.925995 105.464996
545.275024 105.564003
566.072998 105.578003
210.003006 105.613998
39.555000 105.688004
400.096008 105.708000
401.636993 105.727997
218.367004 105.820000
352.411011 105.860001
526.518005 105.911003
571.429016 105.975998
571.409973 105.976997
287.945007 106.042000
519.702026 106.061996
164.119003 106.125000
548.818970 106.128998
70.975998 106.239998
163.016998 106.283997
422.665985 106.292999
147.276993 106.360001
42.125999 106.361000
503.161011 106.442001
524.598999 106.443001
409.197998 106.444000
201.113007 106.473000
332.164001 106.490997
273.742004 106.527000
248.358994 106.612999
545.314026 106.725998
502.023987 106.730003
605.937012 106.730003
124.809998 106.757004
191.421997 106.767998
74.324997 106.800003
364.493988 106.857002
401.726990 106.876999
294.255005 106.903999
148.709000 106.928001
532.250000 107.057999
192.785995 107.153999
90.420998 107.219002
252.968002 107.222000
181.067001 107.249001
345.252014 107.285004
325.579987 107.320000
519.606018 107.330002
286.648010 107.351997
545.083008 107.371002
159.050995 107.415001
133.007004 107.454002
537.517029 107.459999
81.274002 107.463997
147.733994 107.475998
142.046005 107.481003
211.216995 107.484001
129.901001 107.500000
532.476013 107.514000
73.483002 107.554001
65.210999 107.617996
286.580994 107.629997
557.458984 107.641998
87.739998 107.651001
190.945007 107.654999
399.851013 107.684998
562.895996 107.720001
335.821014 107.763000
565.062988 107.819000
90.049004 107.856003
568.924011 107.925003
129.037994 107.936996
422.625000 108.047997
513.117004 108.052002
180.643005 108.059998
568.374023 108.069000
527.760010 108.139000
395.265015 108.216003
331.816986 108.257004
324.980988 108.380997
330.483002 108.386002
561.448975 108.389999
530.866028 108.428001
540.796997 108.445999
212.194000 108.508003
250.078003 108.529999
